record_id,output_file,layer,metric_or_item,source_ids,evidence_ids,document_titles,source_urls,publication_dates,classification,owner_review_status,notes
LED-0094,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0094,SRC-002;SRC-001,,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,raw_evidence,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0095,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0095,SRC-002;SRC-001,,Quanex Q4 and FY2025 results release;Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-11;2025-12-12,raw_evidence,not_applicable,Do not extend the current segment structure before FY2023 or treat the recast as a constant combined-company perimeter.
LED-0096,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0096,SRC-020,,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,raw_evidence,not_applicable,Management causation and completion statements are not independently verified.
LED-0097,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0097,SRC-016,,Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-06-05,raw_evidence,not_applicable,Management causation and completion statements are not independently verified.
LED-0098,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0098,SRC-022,,Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-09-04,raw_evidence,not_applicable,Management causation and completion statements are not independently verified.
LED-0099,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0099,SRC-002,,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,raw_evidence,not_applicable,Management causation and completion statements are not independently verified.
LED-0100,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0100,SRC-002,,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,raw_evidence,not_applicable,Management causation and completion statements are not independently verified.
LED-0101,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0101,SRC-002;SRC-022,,Quanex Q4 and FY2025 results release;Quanex FY2025 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325005746/exh_991.htm,2025-12-11;2025-09-04,raw_evidence,not_applicable,Management causation and completion statements are not independently verified.
LED-0102,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0102,SRC-001,,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,raw_evidence,not_applicable,
LED-0103,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0103,SRC-001,,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,raw_evidence,not_applicable,
LED-0104,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0104,SRC-001;SRC-002,,Quanex FY2025 Form 10-K;Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-12;2025-12-11,raw_evidence,not_applicable,
LED-0105,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0105,SRC-001,,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,raw_evidence,not_applicable,
LED-0106,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0106,SRC-001,,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,raw_evidence,not_applicable,
LED-0107,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0107,SRC-002,,Quanex Q4 and FY2025 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm,2025-12-11,raw_evidence,not_applicable,
LED-0108,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0108,SRC-001,,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,raw_evidence,not_applicable,Balance growth spans a changing acquisition perimeter and does not establish payment timing.
LED-0109,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0109,SRC-001,,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,raw_evidence,not_applicable,"This is a balance-to-cost proxy, not DPO. Purchases are unavailable, and year-end balances plus the Tyman perimeter change limit comparability."
LED-0110,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0110,SRC-001,,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,raw_evidence,not_applicable,Residual balance grouping and acquisition perimeter changes limit use as a forecast range.
LED-0111,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0111,SRC-001,,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,raw_evidence,not_applicable,Residual balance grouping includes unlike accrued items and cannot be forecast as a funding plug.
LED-0112,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0112,SRC-001,,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,raw_evidence,not_applicable,Cash-flow movements are not ending balances and should not be mixed with balance-to-driver ratios.
LED-0113,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0113,SRC-001,,Quanex FY2025 Form 10-K,https://www.sec.gov/Archives/edgar/data/1423221/000142322125000100/nx-20251031.htm,2025-12-12,raw_evidence,not_applicable,The residual combines different accounts; missing components must not default to zero.
LED-0114,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0114,SRC-023,,"Monthly New Residential Construction, August 2025",https://www.census.gov/construction/nrc/pdf/newresconst_202508.pdf,2025-09-17,raw_evidence,not_applicable,Estimates carry sampling error and may be revised; August was the latest release available by the cutoff because later releases were delayed.
LED-0115,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0115,SRC-023,,"Monthly New Residential Construction, August 2025",https://www.census.gov/construction/nrc/pdf/newresconst_202508.pdf,2025-09-17,raw_evidence,not_applicable,Month-to-month change had a reported confidence interval and the series is revisable.
LED-0116,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0116,SRC-023,,"Monthly New Residential Construction, August 2025",https://www.census.gov/construction/nrc/pdf/newresconst_202508.pdf,2025-09-17,raw_evidence,not_applicable,Permits include multifamily units and are contextual rather than a direct Quanex volume predictor.
LED-0117,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0117,SRC-024,,Remodeling Expected to Continue Slow but Steady Growth Into Next Year,https://www.jchs.harvard.edu/blog/remodeling-expected-continue-slow-steady-growth-next-year,2025-10-16,raw_evidence,not_applicable,"A model-based nominal-spending forecast, not Quanex volume; publication vintage is preserved."
LED-0118,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0118,SRC-024,,Remodeling Expected to Continue Slow but Steady Growth Into Next Year,https://www.jchs.harvard.edu/blog/remodeling-expected-continue-slow-steady-growth-next-year,2025-10-16,raw_evidence,not_applicable,"A model-based nominal-spending forecast, not Quanex volume; inflation and mix may differ."
LED-0119,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0119,SRC-025,,Construction output in Great Britain: October 2025,https://www.ons.gov.uk/businessindustryandtrade/constructionindustry/bulletins/constructionoutputingreatbritain/october2025,2025-12-12,raw_evidence,not_applicable,ONS disclosed a public-housing data error and future revisions; this exact release vintage is retained.
LED-0120,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0120,SRC-025,,Construction output in Great Britain: October 2025,https://www.ons.gov.uk/businessindustryandtrade/constructionindustry/bulletins/constructionoutputingreatbritain/october2025,2025-12-12,raw_evidence,not_applicable,Context for U.K. exposure; no direct statistical elasticity to Quanex was tested.
LED-0121,data/phase3/raw/DRIVER_EVIDENCE.csv,raw_evidence,EVD-0121,SRC-025,,Construction output in Great Britain: October 2025,https://www.ons.gov.uk/businessindustryandtrade/constructionindustry/bulletins/constructionoutputingreatbritain/october2025,2025-12-12,raw_evidence,not_applicable,Aggregate sector series; product and customer mix differ from Quanex.
LED-0122,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-001,,,,,,owner_reviewed_range,owner_reviewed,Not a period-by-period forecast
LED-0123,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-002,,,,,,owner_reviewed_range,owner_reviewed,Not a period-by-period forecast
LED-0124,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-003,,,,,,owner_reviewed_range,owner_reviewed,Operating costs must generate EBITDA
LED-0125,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-004,,,,,,owner_reviewed_methodology,owner_reviewed,Must not override the operating build
LED-0126,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-005,,,,,,owner_reviewed_range,owner_reviewed,Periodization remains for forecast construction
LED-0127,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-006,,,,,,owner_reviewed_range,owner_reviewed,Periodization remains for forecast construction
LED-0128,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-007,,,,,,owner_reviewed_range,owner_reviewed,"Maintenance, integration and expansion split remains unresolved"
LED-0129,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-008,,,,,,owner_reviewed_range,owner_reviewed,Verified future realization may be reconsidered
LED-0130,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-009,,,,,,owner_reviewed_range,owner_reviewed,Upper bound remains pending information
LED-0131,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-010,,,,,,owner_reviewed_range,owner_reviewed,Not fixed; financing restrictions must be established in Phase 4
LED-0132,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-011,,,,,,owner_reviewed_range,owner_reviewed,Future Board action remains uncommitted
LED-0133,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-012,,,,,,owner_reviewed_methodology,owner_reviewed,Not a zero interest-rate assumption
LED-0134,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-013,,,,,,pending_information,owner_reviewed,Exposure and hedge schedules remain unavailable
LED-0135,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-014,,,,,,owner_reviewed_methodology,owner_reviewed,Not a numeric forecast plug
LED-0136,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-015,,,,,,pending_information,owner_reviewed,DPO is unavailable because purchases are not disclosed
LED-0137,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-016,,,,,,pending_information,owner_reviewed,Must not become a funding plug or zero
LED-0138,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-017,,,,,,owner_reviewed_range,owner_reviewed,No scenario has been run
LED-0139,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-018,,,,,,owner_reviewed_range,owner_reviewed,Includes volume-related fixed-cost deleverage
LED-0140,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-019,,,,,,owner_reviewed_range,owner_reviewed,No scenario has been run
LED-0141,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-020,,,,,,owner_reviewed_range,owner_reviewed,No scenario has been run
LED-0142,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-021,,,,,,owner_reviewed_range,owner_reviewed,Margin effect remains in SCN-002
LED-0143,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-022,,,,,,owner_reviewed_range,owner_reviewed,Phase 4 closing rate and hedge exposure still control
LED-0144,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-023,,,,,,owner_reviewed_methodology,owner_reviewed,Distribution reductions occur only in mitigated cases
LED-0145,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-024,,,,,,pending_information,owner_reviewed,Project-level split is unavailable
LED-0146,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-025,,,,,,pending_information,owner_reviewed,Numeric ranges await a defensible Phase 5 forecast method
LED-0147,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-026,,,,,,owner_reviewed_methodology,owner_reviewed,Feasibility limits and separate-case treatment remain
LED-0148,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-027,,,,,,owner_reviewed_methodology,owner_reviewed,Feasibility limits and separate-case treatment remain
LED-0149,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-028,,,,,,owner_reviewed_methodology,owner_reviewed,Feasibility limits and separate-case treatment remain
LED-0150,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-029,,,,,,owner_reviewed_methodology,owner_reviewed,Feasibility limits and separate-case treatment remain
LED-0151,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-030,,,,,,owner_reviewed_methodology,owner_reviewed,Feasibility limits and separate-case treatment remain
LED-0152,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-031,,,,,,owner_reviewed_methodology,owner_reviewed,Feasibility limits and separate-case treatment remain
LED-0153,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-032,,,,,,owner_reviewed_methodology,owner_reviewed,Feasibility limits and separate-case treatment remain
LED-0154,data/phase3/raw/OWNER_REVIEW_DECISIONS.csv,owner_decision,ORD-033,,,,,,owner_reviewed_methodology,owner_reviewed,Feasibility limits and separate-case treatment remain
LED-0155,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0001,SRC-017,EVD-0015,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,reported,not_applicable,
LED-0156,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0002,SRC-017,EVD-0016,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,reported,not_applicable,
LED-0157,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0003,SRC-017,EVD-0017,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,reported,not_applicable,
LED-0158,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0004,SRC-017,EVD-0018,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,reported,not_applicable,
LED-0159,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0005,SRC-017,EVD-0019,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,reported,not_applicable,
LED-0160,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0006,SRC-017,EVD-0020,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,reported,not_applicable,
LED-0161,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0007,SRC-017,EVD-0021,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,reported,not_applicable,
LED-0162,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0008,SRC-017,EVD-0022,Quanex FY2024 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2024-results,2024-03-07,reported,not_applicable,
LED-0163,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0009,SRC-018,EVD-0023,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,reported,not_applicable,
LED-0164,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0010,SRC-018,EVD-0024,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,reported,not_applicable,
LED-0165,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0011,SRC-018,EVD-0025,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,reported,not_applicable,
LED-0166,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0012,SRC-018,EVD-0026,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,reported,not_applicable,
LED-0167,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0013,SRC-018,EVD-0027,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,reported,not_applicable,
LED-0168,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0014,SRC-018,EVD-0028,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,reported,not_applicable,
LED-0169,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0015,SRC-018,EVD-0029,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,reported,not_applicable,
LED-0170,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0016,SRC-018,EVD-0030,Quanex FY2024 Q2 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324003332/exh_991.htm,2024-06-06,reported,not_applicable,
LED-0171,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0017,SRC-019,EVD-0031,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,reported,not_applicable,
LED-0172,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0018,SRC-019,EVD-0032,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,reported,not_applicable,
LED-0173,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0019,SRC-019,EVD-0033,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,reported,not_applicable,
LED-0174,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0020,SRC-019,EVD-0034,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,reported,not_applicable,
LED-0175,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0021,SRC-019,EVD-0035,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,reported,not_applicable,
LED-0176,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0022,SRC-019,EVD-0036,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,reported,not_applicable,
LED-0177,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0023,SRC-019,EVD-0037,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,reported,not_applicable,
LED-0178,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0024,SRC-019,EVD-0038,Quanex FY2024 Q3 results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324005085/exh_991.htm,2024-09-05,reported,not_applicable,
LED-0179,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0025,SRC-020,EVD-0039,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,reported,not_applicable,
LED-0180,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0026,SRC-020,EVD-0040,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,reported,not_applicable,
LED-0181,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0027,SRC-020,EVD-0041,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,reported,not_applicable,
LED-0182,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0028,SRC-020,EVD-0042,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,reported,not_applicable,
LED-0183,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0029,SRC-020,EVD-0043,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,reported,not_applicable,
LED-0184,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0030,SRC-020,EVD-0044,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,reported,not_applicable,
LED-0185,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0031,SRC-020,EVD-0045,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,reported,not_applicable,
LED-0186,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0032,SRC-020,EVD-0046,Quanex FY2024 Q4 and full-year results release,https://www.sec.gov/Archives/edgar/data/1423221/000117184324006907/exh_991.htm,2024-12-12,reported,not_applicable,
LED-0187,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0033,SRC-021,EVD-0047,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,reported,not_applicable,
LED-0188,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0034,SRC-021,EVD-0048,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,reported,not_applicable,
LED-0189,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0035,SRC-021,EVD-0049,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,reported,not_applicable,
LED-0190,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0036,SRC-021,EVD-0050,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,reported,not_applicable,
LED-0191,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0037,SRC-021,EVD-0051,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,reported,not_applicable,
LED-0192,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0038,SRC-021,EVD-0052,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,reported,not_applicable,
LED-0193,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0039,SRC-021,EVD-0053,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,reported,not_applicable,
LED-0194,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0040,SRC-021,EVD-0054,Quanex FY2025 Q1 results release,https://investors.quanex.com/news-releases/news-release-details/quanex-building-products-announces-first-quarter-2025-results,2025-03-10,reported,not_applicable,
LED-0195,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0041,SRC-016,EVD-0055,Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-06-05,reported,not_applicable,
LED-0196,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0042,SRC-016,EVD-0056,Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-06-05,reported,not_applicable,
LED-0197,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0043,SRC-002;SRC-016,EVD-0057,Quanex Q4 and FY2025 results release;Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325007891/exh_991.htm;https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-12-11;2025-06-05,reported,not_applicable,Selected $63.135m from the latest within-cutoff annual bridge so quarters reconcile; original Q2 release showed $61.913m and the $1.222m difference is not explained.
LED-0198,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0044,SRC-016,EVD-0058,Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-06-05,reported,not_applicable,
LED-0199,data/phase3/processed/QUARTERLY_SEGMENT_TRENDS.csv,processed_trend,TRD-0045,SRC-016,EVD-0059,Quanex FY2025 Q2 results release and covenant clarification,https://www.sec.gov/Archives/edgar/data/1423221/000117184325003726/exh_991.htm,2025-06-05,reported,not_applicable,
