metric_id,structure,fiscal_year,period_coverage,metric_name,numerator,denominator,value,display_value,units,status,failure_flag,classification,review_status,source_ids,assumption_ids,calculation,notes
CM-0050,existing,FY2027,Q1-Q4,unsupported_maturity_funding_gap,0,,0,0,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Debt due at maturity not covered by modeled cash above floor.,Debt due at maturity not covered by modeled cash above floor.
CM-0051,existing,FY2027,Q1-Q4,recurring_financing_fees,,,,N/D,USD_millions,not_determinable,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,"Proposed unused-commitment, LC and fronting fees are unavailable.",Excluded rather than entered as zero; modeled cash flow and liquidity are before these fees.
CM-0052,existing,FY2027,Q1-Q4,gross_funded_debt_to_lender_base_ebitda,611.2240356762878652880694119,222.268103897038561074375,2.749940387125566538805801844,2.749940387125566538805801844,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Ending gross funded debt / same-coverage EBITDA.,Ending gross funded debt / same-coverage EBITDA.
CM-0053,existing,FY2027,Q1-Q4,net_debt_diagnostic_to_lender_base_ebitda,611.2240356762878652880694119,222.268103897038561074375,2.749940387125566538805801844,2.749940387125566538805801844,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Book-cash diagnostic only; not covenant or lender net leverage.,Book-cash diagnostic only; not covenant or lender net leverage.
CM-0054,existing,FY2027,Q1-Q4,ebitda_to_cash_interest,222.268103897038561074375,38.6409625520181960486939916,5.752136831421390698499905055,5.752136831421390698499905055,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Modeled EBITDA / modeled bank cash interest.,Modeled EBITDA / modeled bank cash interest.
CM-0055,existing,FY2027,Q1-Q4,cfads_to_cash_interest,128.253505042504011028138613,38.6409625520181960486939916,3.31910740758204537979257898,3.31910740758204537979257898,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,CFADS before cash interest / modeled bank cash interest.,CFADS before cash interest / modeled bank cash interest.
CM-0056,existing,FY2027,Q1-Q4,cfads_to_scheduled_debt_service,128.253505042504011028138613,71.6719625520181960486939916,1.789451557844812315171728265,1.789451557844812315171728265,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,"CFADS before interest / bank interest, scheduled term principal and retained-obligation payments.","CFADS before interest / bank interest, scheduled term principal and retained-obligation payments."
CM-0057,existing,FY2027,Q1-Q4,cfo_proxy_to_gross_debt,153.9267616589342118544446213,611.2240356762878652880694119,0.2518336202021607190891289433,0.2518336202021607190891289433,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Modeled CFO proxy / ending gross funded debt.,Modeled CFO proxy / ending gross funded debt.
CM-0058,existing,FY2027,Q1-Q4,fcf_proxy_to_gross_debt,89.61254249048581497944462138,611.2240356762878652880694119,0.1466116141707911721852400531,0.1466116141707911721852400531,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Modeled FCF proxy / ending gross funded debt.,Modeled FCF proxy / ending gross funded debt.
CM-0059,existing,FY2028,Q1-Q4,revenue,1837.503180370548161859375,,1837.503180370548161859375,1837.503180370548161859375,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Sum modeled-quarter revenue.,Sum modeled-quarter revenue.
CM-0060,existing,FY2028,Q1-Q4,lender_base_ebitda,222.2625471944411351103481405,,222.2625471944411351103481405,222.2625471944411351103481405,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Sum formula-calculated lender-base EBITDA; no top-down EBITDA growth.,Sum formula-calculated lender-base EBITDA; no top-down EBITDA growth.
CM-0061,existing,FY2028,Q1-Q4,lender_base_ebitda_margin,12.09589999999999999999999999,,12.09589999999999999999999999,12.09589999999999999999999999,percent,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,EBITDA / revenue.,EBITDA / revenue.
CM-0062,existing,FY2028,Q1-Q4,cash_tax_proxy,-29.70645454125555949574005076,,-29.70645454125555949574005076,-29.70645454125555949574005076,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Negative cash use.,Negative cash use.
CM-0063,existing,FY2028,Q1-Q4,working_capital_cash_flow,0.0068173646615584783329446,,0.0068173646615584783329446,0.0068173646615584783329446,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Positive is cash contribution; negative is use.,Positive is cash contribution; negative is use.
CM-0064,existing,FY2028,Q1-Q4,capital_expenditures,-64.312611312969185665078125,,-64.312611312969185665078125,-64.312611312969185665078125,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Negative cash use.,Negative cash use.
CM-0065,existing,FY2028,Q1-Q4,cfads_before_cash_interest,128.2502987048779484278629094,,128.2502987048779484278629094,128.2502987048779484278629094,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,"EBITDA less modeled taxes, capex, working-capital investment and identified cash uses.","EBITDA less modeled taxes, capex, working-capital investment and identified cash uses."
CM-0066,existing,FY2028,Q1-Q4,cash_interest,-34.38498337453948083215127382,,-34.38498337453948083215127382,-34.38498337453948083215127382,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Negative cash use based on modeled average debt.,Negative cash use based on modeled average debt.
CM-0067,existing,FY2028,Q1-Q4,cfo_proxy,158.1779266433076532607897605,,158.1779266433076532607897605,158.1779266433076532607897605,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,"EBITDA less cash taxes, working-capital investment, other operating uses and cash interest; not an official GAAP forecast.","EBITDA less cash taxes, working-capital investment, other operating uses and cash interest; not an official GAAP forecast."
CM-0068,existing,FY2028,Q1-Q4,fcf_proxy,93.86531533033846759571163555,,93.86531533033846759571163555,93.86531533033846759571163555,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Modeled CFO proxy less capital expenditures.,Modeled CFO proxy less capital expenditures.
CM-0069,existing,FY2028,Q1-Q4,scheduled_term_principal,25,,25,25,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Required term principal paid in modeled periods.,Required term principal paid in modeled periods.
CM-0070,existing,FY2028,Q1-Q4,cash_sweep,0,,0,0,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Provisional annual term sweep after revolver repayment.,Provisional annual term sweep after revolver repayment.
CM-0071,existing,FY2028,Q1-Q4,dividends,-14.5,,-14.5,-14.5,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Negative cash use.,Negative cash use.
CM-0072,existing,FY2028,Q1-Q4,share_repurchases,-5,,-5,-5,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Negative cash use.,Negative cash use.
CM-0073,existing,FY2028,Q1-Q4,ending_bank_funded_debt,481.0697203459493976923577765,,481.0697203459493976923577765,481.0697203459493976923577765,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Term plus revolver principal after modeled payments.,Term plus revolver principal after modeled payments.
CM-0074,existing,FY2028,Q1-Q4,ending_gross_funded_debt,543.6887203459493976923577765,,543.6887203459493976923577765,543.6887203459493976923577765,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Bank principal plus conservative retained debt opening proxy.,Bank principal plus conservative retained debt opening proxy.
CM-0075,existing,FY2028,Q1-Q4,book_cash_net_debt_diagnostic,543.6887203459493976923577765,,543.6887203459493976923577765,543.6887203459493976923577765,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Gross debt less modeled cash above the operating floor only.,Gross debt less modeled cash above the operating floor only.
CM-0076,existing,FY2028,Q1-Q4,minimum_revolver_availability,332.7500772836979309639273227,,332.7500772836979309639273227,332.7500772836979309639273227,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Minimum quarter-observed capacity after LCs.,Minimum quarter-observed capacity after LCs.
CM-0077,existing,FY2028,Q1-Q4,minimum_usable_liquidity,332.7500772836979309639273227,,332.7500772836979309639273227,332.7500772836979309639273227,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Cash above floor plus available revolver; not contractual liquidity.,Cash above floor plus available revolver; not contractual liquidity.
CM-0078,existing,FY2028,Q1-Q4,peak_revolver_usage,136.0499227163020690360726773,,136.0499227163020690360726773,136.0499227163020690360726773,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Maximum ending monthly revolver balance.,Maximum ending monthly revolver balance.
CM-0079,existing,FY2028,Q1-Q4,unsupported_maturity_funding_gap,0,,0,0,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Debt due at maturity not covered by modeled cash above floor.,Debt due at maturity not covered by modeled cash above floor.
CM-0080,existing,FY2028,Q1-Q4,recurring_financing_fees,,,,N/D,USD_millions,not_determinable,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,"Proposed unused-commitment, LC and fronting fees are unavailable.",Excluded rather than entered as zero; modeled cash flow and liquidity are before these fees.
CM-0081,existing,FY2028,Q1-Q4,gross_funded_debt_to_lender_base_ebitda,543.6887203459493976923577765,222.2625471944411351103481405,2.446155356396218088594201733,2.446155356396218088594201733,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Ending gross funded debt / same-coverage EBITDA.,Ending gross funded debt / same-coverage EBITDA.
CM-0082,existing,FY2028,Q1-Q4,net_debt_diagnostic_to_lender_base_ebitda,543.6887203459493976923577765,222.2625471944411351103481405,2.446155356396218088594201733,2.446155356396218088594201733,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Book-cash diagnostic only; not covenant or lender net leverage.,Book-cash diagnostic only; not covenant or lender net leverage.
CM-0083,existing,FY2028,Q1-Q4,ebitda_to_cash_interest,222.2625471944411351103481405,34.38498337453948083215127382,6.463942261464533990679005263,6.463942261464533990679005263,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Modeled EBITDA / modeled bank cash interest.,Modeled EBITDA / modeled bank cash interest.
CM-0084,existing,FY2028,Q1-Q4,cfads_to_cash_interest,128.2502987048779484278629094,34.38498337453948083215127382,3.729834541663366697125912397,3.729834541663366697125912397,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,CFADS before cash interest / modeled bank cash interest.,CFADS before cash interest / modeled bank cash interest.
CM-0085,existing,FY2028,Q1-Q4,cfads_to_scheduled_debt_service,128.2502987048779484278629094,66.21498337453948083215127382,1.936877307352641430058654444,1.936877307352641430058654444,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,"CFADS before interest / bank interest, scheduled term principal and retained-obligation payments.","CFADS before interest / bank interest, scheduled term principal and retained-obligation payments."
CM-0086,existing,FY2028,Q1-Q4,cfo_proxy_to_gross_debt,158.1779266433076532607897605,543.6887203459493976923577765,0.2909347218803048947907263164,0.2909347218803048947907263164,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Modeled CFO proxy / ending gross funded debt.,Modeled CFO proxy / ending gross funded debt.
CM-0087,existing,FY2028,Q1-Q4,fcf_proxy_to_gross_debt,93.86531533033846759571163555,543.6887203459493976923577765,0.1726453240939262482970328056,0.1726453240939262482970328056,turns,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Modeled FCF proxy / ending gross funded debt.,Modeled FCF proxy / ending gross funded debt.
CM-0088,existing,FY2029,Q1-Q3,revenue,1347.660225554147013338982422,,1347.660225554147013338982422,1347.660225554147013338982422,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Sum modeled-quarter revenue.,Sum modeled-quarter revenue.
CM-0089,existing,FY2029,Q1-Q3,lender_base_ebitda,158.5254969689428241785859138,,158.5254969689428241785859138,158.5254969689428241785859138,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Sum formula-calculated lender-base EBITDA; no top-down EBITDA growth.,Sum formula-calculated lender-base EBITDA; no top-down EBITDA growth.
CM-0090,existing,FY2029,Q1-Q3,lender_base_ebitda_margin,11.76301666866798110262515396,,11.76301666866798110262515396,11.76301666866798110262515396,percent,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,EBITDA / revenue.,EBITDA / revenue.
CM-0091,existing,FY2029,Q1-Q3,cash_tax_proxy,-20.66575188801219512592697883,,-20.66575188801219512592697883,-20.66575188801219512592697883,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Negative cash use.,Negative cash use.
CM-0092,existing,FY2029,Q1-Q3,working_capital_cash_flow,0.005011260961710310504157,,0.005011260961710310504157,0.005011260961710310504157,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Positive is cash contribution; negative is use.,Positive is cash contribution; negative is use.
CM-0093,existing,FY2029,Q1-Q3,capital_expenditures,-47.16810789439514546686438477,,-47.16810789439514546686438477,-47.16810789439514546686438477,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Negative cash use.,Negative cash use.
CM-0094,existing,FY2029,Q1-Q3,cfads_before_cash_interest,90.69664844749719389629870722,,90.69664844749719389629870722,90.69664844749719389629870722,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,"EBITDA less modeled taxes, capex, working-capital investment and identified cash uses.","EBITDA less modeled taxes, capex, working-capital investment and identified cash uses."
CM-0095,existing,FY2029,Q1-Q3,cash_interest,-22.8777093082578138588683436,,-22.8777093082578138588683436,-22.8777093082578138588683436,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Negative cash use based on modeled average debt.,Negative cash use based on modeled average debt.
CM-0096,existing,FY2029,Q1-Q3,cfo_proxy,114.9870470336345255042947484,,114.9870470336345255042947484,114.9870470336345255042947484,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,"EBITDA less cash taxes, working-capital investment, other operating uses and cash interest; not an official GAAP forecast.","EBITDA less cash taxes, working-capital investment, other operating uses and cash interest; not an official GAAP forecast."
CM-0097,existing,FY2029,Q1-Q3,fcf_proxy,67.8189391392393800374303636,,67.8189391392393800374303636,67.8189391392393800374303636,USD_millions,calculated,,formula_calculated_credit_metric,contains_owner_reviewed_phase5_testing_assumptions,SRC-001;SRC-003,P5A-001;P5A-002;P5A-003;P5A-004;P5A-006;P5A-007;P5A-008;P5A-009;P5A-010;P5A-011;P5A-012;P5A-014;P5A-015;P5A-016;P5A-018;P5A-019;P5A-020;P5A-021;P5A-022;P5A-042,Modeled CFO proxy less capital expenditures.,Modeled CFO proxy less capital expenditures.
